DUMMY_TILE_0,R0C0,#FFFFFF
CIB_DSP,R10C63,#FF8888
MIB2_DSP5,R10C63,#FFFF88
MIB_DSP5,R10C63,#FFFF88
CIB_DSP,R10C64,#FF8888
MIB2_DSP6,R10C64,#FFFF88
MIB_DSP6,R10C64,#FFFF88
CIB_DSP,R10C65,#FF8888
MIB2_DSP7,R10C65,#FFFF88
MIB_DSP7,R10C65,#FFFF88
CIB_DSP,R10C66,#FF8888
MIB2_DSP8,R10C66,#FFFF88
MIB_DSP8,R10C66,#FFFF88
CIB_DSP,R10C67,#FF8888
DUMMY_TILE_6,R10C67,#FFFFFF
DUMMY_TILE_T,R10C67,#FFFFFF
CIB_DSP,R10C68,#FF8888
DUMMY_TILE_6,R10C68,#FFFFFF
DUMMY_TILE_T,R10C68,#FFFFFF
CIB_DSP,R10C69,#FF8888
MIB2_DSP0,R10C69,#FFFF88
MIB_DSP0,R10C69,#FFFF88
CIB_DSP,R10C70,#FF8888
MIB2_DSP1,R10C70,#FFFF88
MIB_DSP1,R10C70,#FFFF88
CIB_DSP,R10C71,#FF8888
MIB2_DSP2,R10C71,#FFFF88
MIB_DSP2,R10C71,#FFFF88
CIB_DSP,R10C72,#FF8888
MIB2_DSP3,R10C72,#FFFF88
MIB_DSP3,R10C72,#FFFF88
CIB_DSP,R10C73,#FF8888
MIB2_DSP4,R10C73,#FFFF88
MIB_DSP4,R10C73,#FFFF88
CIB_DSP,R10C74,#FF8888
MIB2_DSP5,R10C74,#FFFF88
MIB_DSP5,R10C74,#FFFF88
CIB_DSP,R10C75,#FF8888
MIB2_DSP6,R10C75,#FFFF88
MIB_DSP6,R10C75,#FFFF88
CIB_DSP,R10C76,#FF8888
MIB2_DSP7,R10C76,#FFFF88
MIB_DSP7,R10C76,#FFFF88
CIB_DSP,R10C77,#FF8888
MIB2_DSP8,R10C77,#FFFF88
MIB_DSP8,R10C77,#FFFF88
CIB_DSP,R10C78,#FF8888
MIB2_DSP0,R10C78,#FFFF88
MIB_DSP0,R10C78,#FFFF88
DUMMY_TILE_E,R10C78,#FFFFFF
DUMMY_TILE_F,R10C78,#FFFFFF
TAP_DRIVE_CIB,R10C78,#DDDDDD
CIB_DSP,R10C79,#FF8888
MIB2_DSP1,R10C79,#FFFF88
MIB_DSP1,R10C79,#FFFF88
CIB_DSP,R10C80,#FF8888
MIB2_DSP2,R10C80,#FFFF88
MIB_DSP2,R10C80,#FFFF88
CIB_DSP,R10C81,#FF8888
MIB2_DSP3,R10C81,#FFFF88
MIB_DSP3,R10C81,#FFFF88
CIB_DSP,R10C82,#FF8888
MIB2_DSP4,R10C82,#FFFF88
MIB_DSP4,R10C82,#FFFF88
CIB_DSP,R10C83,#FF8888
MIB2_DSP5,R10C83,#FFFF88
MIB_DSP5,R10C83,#FFFF88
CIB_DSP,R10C84,#FF8888
MIB2_DSP6,R10C84,#FFFF88
MIB_DSP6,R10C84,#FFFF88
CIB_DSP,R10C85,#FF8888
MIB2_DSP7,R10C85,#FFFF88
MIB_DSP7,R10C85,#FFFF88
CIB_DSP,R10C86,#FF8888
MIB2_DSP8,R10C86,#FFFF88
MIB_DSP8,R10C86,#FFFF88
CIB_DSP,R10C87,#FF8888
MIB2_DSP0,R10C87,#FFFF88
MIB_DSP0,R10C87,#FFFF88
CIB_DSP,R10C88,#FF8888
MIB2_DSP1,R10C88,#FFFF88
MIB_DSP1,R10C88,#FFFF88
CIB_DSP,R10C89,#FF8888
MIB2_DSP2,R10C89,#FFFF88
MIB_DSP2,R10C89,#FFFF88
CIB_DSP,R10C90,#FF8888
MIB2_DSP3,R10C90,#FFFF88
MIB_DSP3,R10C90,#FFFF88
CIB_DSP,R10C91,#FF8888
MIB2_DSP4,R10C91,#FFFF88
MIB_DSP4,R10C91,#FFFF88
CIB_DSP,R10C92,#FF8888
MIB2_DSP5,R10C92,#FFFF88
MIB_DSP5,R10C92,#FFFF88
CIB_DSP,R10C93,#FF8888
MIB2_DSP6,R10C93,#FFFF88
MIB_DSP6,R10C93,#FFFF88
CIB_DSP,R10C94,#FF8888
MIB2_DSP7,R10C94,#FFFF88
MIB_DSP7,R10C94,#FFFF88
CIB_DSP,R10C95,#FF8888
MIB2_DSP8,R10C95,#FFFF88
MIB_DSP8,R10C95,#FFFF88
CIB_DSP,R10C96,#FF8888
MIB2_DSP0,R10C96,#FFFF88
MIB_DSP0,R10C96,#FFFF88
DUMMY_TILE_E,R10C96,#FFFFFF
DUMMY_TILE_F,R10C96,#FFFFFF
TAP_DRIVE_CIB,R10C96,#DDDDDD
CIB_DSP,R10C97,#FF8888
MIB2_DSP1,R10C97,#FFFF88
MIB_DSP1,R10C97,#FFFF88
CIB_DSP,R10C98,#FF8888
MIB2_DSP2,R10C98,#FFFF88
MIB_DSP2,R10C98,#FFFF88
CIB_DSP,R10C99,#FF8888
MIB2_DSP3,R10C99,#FFFF88
MIB_DSP3,R10C99,#FFFF88
CIB_DSP,R10C100,#FF8888
MIB2_DSP4,R10C100,#FFFF88
MIB_DSP4,R10C100,#FFFF88
CIB_DSP,R10C101,#FF8888
MIB2_DSP5,R10C101,#FFFF88
MIB_DSP5,R10C101,#FFFF88
CIB_DSP,R10C102,#FF8888
MIB2_DSP6,R10C102,#FFFF88
MIB_DSP6,R10C102,#FFFF88
CIB_DSP,R10C103,#FF8888
MIB2_DSP7,R10C103,#FFFF88
MIB_DSP7,R10C103,#FFFF88
CIB_DSP,R10C104,#FF8888
MIB2_DSP8,R10C104,#FFFF88
MIB_DSP8,R10C104,#FFFF88
CIB_DSP,R10C105,#FF8888
MIB2_DSP0,R10C105,#FFFF88
MIB_DSP0,R10C105,#FFFF88
CIB_DSP,R10C106,#FF8888
MIB2_DSP1,R10C106,#FFFF88
MIB_DSP1,R10C106,#FFFF88
CIB_DSP,R10C107,#FF8888
MIB2_DSP2,R10C107,#FFFF88
MIB_DSP2,R10C107,#FFFF88
CIB_DSP,R10C108,#FF8888
MIB2_DSP3,R10C108,#FFFF88
MIB_DSP3,R10C108,#FFFF88
CIB_DSP,R10C109,#FF8888
MIB2_DSP4,R10C109,#FFFF88
MIB_DSP4,R10C109,#FFFF88
CIB_DSP,R10C110,#FF8888
MIB2_DSP5,R10C110,#FFFF88
MIB_DSP5,R10C110,#FFFF88
CIB_DSP,R10C111,#FF8888
MIB2_DSP6,R10C111,#FFFF88
MIB_DSP6,R10C111,#FFFF88
CIB_DSP,R10C112,#FF8888
MIB2_DSP7,R10C112,#FFFF88
MIB_DSP7,R10C112,#FFFF88
CIB_DSP,R10C113,#FF8888
MIB2_DSP8,R10C113,#FFFF88
MIB_DSP8,R10C113,#FFFF88
CIB_DSP,R10C114,#FF8888
MIB2_DSP0,R10C114,#FFFF88
MIB_DSP0,R10C114,#FFFF88
DUMMY_TILE_E,R10C114,#FFFFFF
DUMMY_TILE_F,R10C114,#FFFFFF
TAP_DRIVE_CIB,R10C114,#DDDDDD
CIB_DSP,R10C115,#FF8888
MIB2_DSP1,R10C115,#FFFF88
MIB_DSP1,R10C115,#FFFF88
CIB_DSP,R10C116,#FF8888
MIB2_DSP2,R10C116,#FFFF88
MIB_DSP2,R10C116,#FFFF88
CIB_DSP,R10C117,#FF8888
MIB2_DSP3,R10C117,#FFFF88
MIB_DSP3,R10C117,#FFFF88
CIB_DSP,R10C118,#FF8888
MIB2_DSP4,R10C118,#FFFF88
MIB_DSP4,R10C118,#FFFF88
CIB_DSP,R10C119,#FF8888
MIB2_DSP5,R10C119,#FFFF88
MIB_DSP5,R10C119,#FFFF88
CIB_DSP,R10C120,#FF8888
MIB2_DSP6,R10C120,#FFFF88
MIB_DSP6,R10C120,#FFFF88
CIB_DSP,R10C121,#FF8888
MIB2_DSP7,R10C121,#FFFF88
MIB_DSP7,R10C121,#FFFF88
CIB_DSP,R10C122,#FF8888
MIB2_DSP8,R10C122,#FFFF88
MIB_DSP8,R10C122,#FFFF88
CIB_DSP,R10C123,#FF8888
DUMMY_TILE_6,R10C123,#FFFFFF
DUMMY_TILE_T,R10C123,#FFFFFF
CIB_DSP,R10C124,#FF8888
DDRDLL_UR,R10C124,#888888
DUMMY_TILE_T,R10C124,#FFFFFF
CIB_LR_S,R10C125,#FF8888
DUMMY_TILE_S,R10C125,#FFFFFF
DUMMY_TILE_T,R10C125,#FFFFFF
BANKREF2,R10C126,#888888
DUMMY_TILE_4,R10C126,#FFFFFF
DUMMY_TILE_7,R10C126,#FFFFFF
PICL0,R11C0,#88FFFF
CIB_LR,R11C1,#FF8888
TAP_DRIVE,R11C13,#DDDDDD
TAP_DRIVE,R11C31,#DDDDDD
TAP_DRIVE,R11C58,#DDDDDD
TAP_DRIVE,R11C78,#DDDDDD
TAP_DRIVE,R11C96,#DDDDDD
TAP_DRIVE,R11C114,#DDDDDD
CIB_LR,R11C125,#FF8888
PICR0,R11C126,#88FFFF
PICL1,R12C0,#88FFFF
CIB_LR,R12C1,#FF8888
TAP_DRIVE,R12C13,#DDDDDD
TAP_DRIVE,R12C31,#DDDDDD
TAP_DRIVE,R12C58,#DDDDDD
TAP_DRIVE,R12C78,#DDDDDD
TAP_DRIVE,R12C96,#DDDDDD
TAP_DRIVE,R12C114,#DDDDDD
CIB_LR,R12C125,#FF8888
PICR1,R12C126,#88FFFF
PICL2,R13C0,#88FFFF
CIB_LR,R13C1,#FF8888
TAP_DRIVE,R13C13,#DDDDDD
TAP_DRIVE,R13C31,#DDDDDD
TAP_DRIVE,R13C58,#DDDDDD
TAP_DRIVE,R13C78,#DDDDDD
TAP_DRIVE,R13C96,#DDDDDD
TAP_DRIVE,R13C114,#DDDDDD
CIB_LR,R13C125,#FF8888
PICR2,R13C126,#88FFFF
PICL0,R14C0,#88FFFF
CIB_LR,R14C1,#FF8888
TAP_DRIVE,R14C13,#DDDDDD
TAP_DRIVE,R14C31,#DDDDDD
TAP_DRIVE,R14C58,#DDDDDD
TAP_DRIVE,R14C78,#DDDDDD
TAP_DRIVE,R14C96,#DDDDDD
TAP_DRIVE,R14C114,#DDDDDD
CIB_LR,R14C125,#FF8888
PICR0,R14C126,#88FFFF
PICL1_DQS0,R15C0,#88FFFF
CIB_LR,R15C1,#FF8888
TAP_DRIVE,R15C13,#DDDDDD
TAP_DRIVE,R15C31,#DDDDDD
TAP_DRIVE,R15C58,#DDDDDD
TAP_DRIVE,R15C78,#DDDDDD
TAP_DRIVE,R15C96,#DDDDDD
TAP_DRIVE,R15C114,#DDDDDD
CIB_LR,R15C125,#FF8888
PICR1_DQS0,R15C126,#88FFFF
PICL2_DQS1,R16C0,#88FFFF
CIB_LR,R16C1,#FF8888
TAP_DRIVE,R16C13,#DDDDDD
TAP_DRIVE,R16C31,#DDDDDD
TAP_DRIVE,R16C58,#DDDDDD
TAP_DRIVE,R16C78,#DDDDDD
TAP_DRIVE,R16C96,#DDDDDD
TAP_DRIVE,R16C114,#DDDDDD
CIB_LR,R16C125,#FF8888
PICR2_DQS1,R16C126,#88FFFF
PICL0_DQS2,R17C0,#88FFFF
CIB_LR,R17C1,#FF8888
TAP_DRIVE,R17C13,#DDDDDD
TAP_DRIVE,R17C31,#DDDDDD
TAP_DRIVE,R17C58,#DDDDDD
TAP_DRIVE,R17C78,#DDDDDD
TAP_DRIVE,R17C96,#DDDDDD
TAP_DRIVE,R17C114,#DDDDDD
CIB_LR,R17C125,#FF8888
PICR0_DQS2,R17C126,#88FFFF
PICL1_DQS3,R18C0,#88FFFF
CIB_LR,R18C1,#FF8888
TAP_DRIVE,R18C13,#DDDDDD
TAP_DRIVE,R18C31,#DDDDDD
TAP_DRIVE,R18C58,#DDDDDD
TAP_DRIVE,R18C78,#DDDDDD
TAP_DRIVE,R18C96,#DDDDDD
TAP_DRIVE,R18C114,#DDDDDD
CIB_LR,R18C125,#FF8888
PICR1_DQS3,R18C126,#88FFFF
PICL2,R19C0,#88FFFF
CIB_LR,R19C1,#FF8888
TAP_DRIVE,R19C13,#DDDDDD
TAP_DRIVE,R19C31,#DDDDDD
TAP_DRIVE,R19C58,#DDDDDD
TAP_DRIVE,R19C78,#DDDDDD
TAP_DRIVE,R19C96,#DDDDDD
TAP_DRIVE,R19C114,#DDDDDD
CIB_LR,R19C125,#FF8888
PICR2,R19C126,#88FFFF
PICL0,R20C0,#88FFFF
CIB_LR,R20C1,#FF8888
TAP_DRIVE,R20C13,#DDDDDD
TAP_DRIVE,R20C31,#DDDDDD
TAP_DRIVE,R20C58,#DDDDDD
TAP_DRIVE,R20C78,#DDDDDD
TAP_DRIVE,R20C96,#DDDDDD
TAP_DRIVE,R20C114,#DDDDDD
CIB_LR,R20C125,#FF8888
PICR0,R20C126,#88FFFF
PICL1,R21C0,#88FFFF
CIB_LR,R21C1,#FF8888
TAP_DRIVE,R21C13,#DDDDDD
TAP_DRIVE,R21C31,#DDDDDD
TAP_DRIVE,R21C58,#DDDDDD
TAP_DRIVE,R21C78,#DDDDDD
TAP_DRIVE,R21C96,#DDDDDD
TAP_DRIVE,R21C114,#DDDDDD
CIB_LR,R21C125,#FF8888
PICR1,R21C126,#88FFFF
MIB_CIB_LR,R22C0,#888888
MIB_CIB_LRC,R22C0,#888888
CIB_LR_S,R22C1,#FF8888
DUMMY_TILE_S,R22C1,#FFFFFF
CIB_EBR,R22C2,#FF8888
DUMMY_TILE_6,R22C2,#FFFFFF
CIB_EBR,R22C3,#FF8888
DUMMY_TILE_6,R22C3,#FFFFFF
CIB_EBR,R22C4,#FF8888
MIB_EBR0,R22C4,#FF88FF
CIB_EBR,R22C5,#FF8888
MIB_EBR1,R22C5,#FF88FF
CIB_EBR,R22C6,#FF8888
MIB_EBR2,R22C6,#FF88FF
CIB_EBR,R22C7,#FF8888
MIB_EBR3,R22C7,#FF88FF
CIB_EBR,R22C8,#FF8888
MIB_EBR4,R22C8,#FF88FF
CIB_EBR,R22C9,#FF8888
MIB_EBR5,R22C9,#FF88FF
CIB_EBR,R22C10,#FF8888
MIB_EBR6,R22C10,#FF88FF
CIB_EBR,R22C11,#FF8888
MIB_EBR7,R22C11,#FF88FF
CIB_EBR,R22C12,#FF8888
EBR_SPINE_UL2,R22C12,#FF88FF
CIB_EBR,R22C13,#FF8888
MIB_EBR0,R22C13,#FF88FF
DUMMY_TILE_E,R22C13,#FFFFFF
TAP_DRIVE_CIB,R22C13,#DDDDDD
CIB_EBR,R22C14,#FF8888
MIB_EBR1,R22C14,#FF88FF
CIB_EBR,R22C15,#FF8888
MIB_EBR2,R22C15,#FF88FF
CIB_EBR,R22C16,#FF8888
MIB_EBR3,R22C16,#FF88FF
CIB_EBR,R22C17,#FF8888
MIB_EBR4,R22C17,#FF88FF
CIB_EBR,R22C18,#FF8888
MIB_EBR5,R22C18,#FF88FF
CIB_EBR,R22C19,#FF8888
MIB_EBR6,R22C19,#FF88FF
CIB_EBR,R22C20,#FF8888
MIB_EBR7,R22C20,#FF88FF
CIB_EBR,R22C21,#FF8888
MIB_EBR8,R22C21,#FF88FF
CIB_EBR,R22C22,#FF8888
MIB_EBR0,R22C22,#FF88FF
CIB_EBR,R22C23,#FF8888
MIB_EBR1,R22C23,#FF88FF
CIB_EBR,R22C24,#FF8888
MIB_EBR2,R22C24,#FF88FF
CIB_EBR,R22C25,#FF8888
MIB_EBR3,R22C25,#FF88FF
CIB_EBR,R22C26,#FF8888
MIB_EBR4,R22C26,#FF88FF
CIB_EBR,R22C27,#FF8888
MIB_EBR5,R22C27,#FF88FF
CIB_EBR,R22C28,#FF8888
MIB_EBR6,R22C28,#FF88FF
CIB_EBR,R22C29,#FF8888
MIB_EBR7,R22C29,#FF88FF
CIB_EBR,R22C30,#FF8888
EBR_SPINE_UL1,R22C30,#FF88FF
CIB_EBR,R22C31,#FF8888
MIB_EBR0,R22C31,#FF88FF
DUMMY_TILE_E,R22C31,#FFFFFF
TAP_DRIVE_CIB,R22C31,#DDDDDD
CIB_EBR,R22C32,#FF8888
MIB_EBR1,R22C32,#FF88FF
CIB_EBR,R22C33,#FF8888
MIB_EBR2,R22C33,#FF88FF
CIB_EBR,R22C34,#FF8888
MIB_EBR3,R22C34,#FF88FF
CIB_EBR,R22C35,#FF8888
MIB_EBR4,R22C35,#FF88FF
CIB_EBR,R22C36,#FF8888
MIB_EBR5,R22C36,#FF88FF
CIB_EBR,R22C37,#FF8888
MIB_EBR6,R22C37,#FF88FF
CIB_EBR,R22C38,#FF8888
MIB_EBR7,R22C38,#FF88FF
CIB_EBR,R22C39,#FF8888
MIB_EBR8,R22C39,#FF88FF
CIB_EBR,R22C40,#FF8888
MIB_EBR0,R22C40,#FF88FF
CIB_EBR,R22C41,#FF8888
MIB_EBR1,R22C41,#FF88FF
CIB_EBR,R22C42,#FF8888
MIB_EBR2,R22C42,#FF88FF
CIB_EBR,R22C43,#FF8888
MIB_EBR3,R22C43,#FF88FF
CIB_EBR,R22C44,#FF8888
MIB_EBR4,R22C44,#FF88FF
CIB_EBR,R22C45,#FF8888
MIB_EBR5,R22C45,#FF88FF
CIB_EBR,R22C46,#FF8888
MIB_EBR6,R22C46,#FF88FF
CIB_EBR,R22C47,#FF8888
MIB_EBR7,R22C47,#FF88FF
CIB_EBR,R22C48,#FF8888
MIB_EBR8,R22C48,#FF88FF
CIB_EBR,R22C49,#FF8888
MIB_EBR0,R22C49,#FF88FF
CIB_EBR,R22C50,#FF8888
MIB_EBR1,R22C50,#FF88FF
CIB_EBR,R22C51,#FF8888
MIB_EBR2,R22C51,#FF88FF
CIB_EBR,R22C52,#FF8888
MIB_EBR3,R22C52,#FF88FF
CIB_EBR,R22C53,#FF8888
MIB_EBR4,R22C53,#FF88FF
CIB_EBR,R22C54,#FF8888
MIB_EBR5,R22C54,#FF88FF
CIB_EBR,R22C55,#FF8888
MIB_EBR6,R22C55,#FF88FF
CIB_EBR,R22C56,#FF8888
MIB_EBR7,R22C56,#FF88FF
CIB_EBR,R22C57,#FF8888
EBR_SPINE_UL0,R22C57,#FF88FF
CIB_EBR,R22C58,#FF8888
MIB_EBR0,R22C58,#FF88FF
DUMMY_TILE_E,R22C58,#FFFFFF
TAP_DRIVE_CIB,R22C58,#DDDDDD
CIB_EBR,R22C59,#FF8888
MIB_EBR1,R22C59,#FF88FF
CIB_EBR,R22C60,#FF8888
MIB_EBR2,R22C60,#FF88FF
CIB_EBR,R22C61,#FF8888
MIB_EBR3,R22C61,#FF88FF
CIB_EBR,R22C62,#FF8888
MIB_EBR4,R22C62,#FF88FF
CIB_EBR,R22C63,#FF8888
MIB_EBR5,R22C63,#FF88FF
CIB_EBR,R22C64,#FF8888
MIB_EBR6,R22C64,#FF88FF
CIB_EBR,R22C65,#FF8888
MIB_EBR7,R22C65,#FF88FF
CIB_EBR,R22C66,#FF8888
EBR_CMUX_UL,R22C66,#888888
CIB_EBR,R22C67,#FF8888
CMUX_UL_0,R22C67,#888888
CIB_EBR,R22C68,#FF8888
CMUX_UR_0,R22C68,#888888
CIB_EBR,R22C69,#FF8888
EBR_CMUX_UR,R22C69,#888888
CIB_EBR,R22C70,#FF8888
MIB_EBR1,R22C70,#FF88FF
CIB_EBR,R22C71,#FF8888
MIB_EBR2,R22C71,#FF88FF
CIB_EBR,R22C72,#FF8888
MIB_EBR3,R22C72,#FF88FF
CIB_EBR,R22C73,#FF8888
MIB_EBR4,R22C73,#FF88FF
CIB_EBR,R22C74,#FF8888
MIB_EBR5,R22C74,#FF88FF
CIB_EBR,R22C75,#FF8888
MIB_EBR6,R22C75,#FF88FF
CIB_EBR,R22C76,#FF8888
MIB_EBR7,R22C76,#FF88FF
CIB_EBR,R22C77,#FF8888
EBR_SPINE_UR0,R22C77,#FF88FF
CIB_EBR,R22C78,#FF8888
MIB_EBR0,R22C78,#FF88FF
DUMMY_TILE_E,R22C78,#FFFFFF
TAP_DRIVE_CIB,R22C78,#DDDDDD
CIB_EBR,R22C79,#FF8888
MIB_EBR1,R22C79,#FF88FF
CIB_EBR,R22C80,#FF8888
MIB_EBR2,R22C80,#FF88FF
CIB_EBR,R22C81,#FF8888
MIB_EBR3,R22C81,#FF88FF
CIB_EBR,R22C82,#FF8888
MIB_EBR4,R22C82,#FF88FF
CIB_EBR,R22C83,#FF8888
MIB_EBR5,R22C83,#FF88FF
CIB_EBR,R22C84,#FF8888
MIB_EBR6,R22C84,#FF88FF
CIB_EBR,R22C85,#FF8888
MIB_EBR7,R22C85,#FF88FF
CIB_EBR,R22C86,#FF8888
MIB_EBR8,R22C86,#FF88FF
CIB_EBR,R22C87,#FF8888
MIB_EBR0,R22C87,#FF88FF
CIB_EBR,R22C88,#FF8888
MIB_EBR1,R22C88,#FF88FF
CIB_EBR,R22C89,#FF8888
MIB_EBR2,R22C89,#FF88FF
CIB_EBR,R22C90,#FF8888
MIB_EBR3,R22C90,#FF88FF
CIB_EBR,R22C91,#FF8888
MIB_EBR4,R22C91,#FF88FF
CIB_EBR,R22C92,#FF8888
MIB_EBR5,R22C92,#FF88FF
CIB_EBR,R22C93,#FF8888
MIB_EBR6,R22C93,#FF88FF
CIB_EBR,R22C94,#FF8888
MIB_EBR7,R22C94,#FF88FF
CIB_EBR,R22C95,#FF8888
EBR_SPINE_UR1,R22C95,#FF88FF
CIB_EBR,R22C96,#FF8888
MIB_EBR0,R22C96,#FF88FF
DUMMY_TILE_E,R22C96,#FFFFFF
TAP_DRIVE_CIB,R22C96,#DDDDDD
CIB_EBR,R22C97,#FF8888
MIB_EBR1,R22C97,#FF88FF
CIB_EBR,R22C98,#FF8888
MIB_EBR2,R22C98,#FF88FF
CIB_EBR,R22C99,#FF8888
MIB_EBR3,R22C99,#FF88FF
CIB_EBR,R22C100,#FF8888
MIB_EBR4,R22C100,#FF88FF
CIB_EBR,R22C101,#FF8888
MIB_EBR5,R22C101,#FF88FF
CIB_EBR,R22C102,#FF8888
MIB_EBR6,R22C102,#FF88FF
CIB_EBR,R22C103,#FF8888
MIB_EBR7,R22C103,#FF88FF
CIB_EBR,R22C104,#FF8888
MIB_EBR8,R22C104,#FF88FF
CIB_EBR,R22C105,#FF8888
MIB_EBR0,R22C105,#FF88FF
CIB_EBR,R22C106,#FF8888
MIB_EBR1,R22C106,#FF88FF
CIB_EBR,R22C107,#FF8888
MIB_EBR2,R22C107,#FF88FF
CIB_EBR,R22C108,#FF8888
MIB_EBR3,R22C108,#FF88FF
CIB_EBR,R22C109,#FF8888
MIB_EBR4,R22C109,#FF88FF
CIB_EBR,R22C110,#FF8888
MIB_EBR5,R22C110,#FF88FF
CIB_EBR,R22C111,#FF8888
MIB_EBR6,R22C111,#FF88FF
CIB_EBR,R22C112,#FF8888
MIB_EBR7,R22C112,#FF88FF
CIB_EBR,R22C113,#FF8888
EBR_SPINE_UR2,R22C113,#FF88FF
CIB_EBR,R22C114,#FF8888
MIB_EBR0,R22C114,#FF88FF
DUMMY_TILE_E,R22C114,#FFFFFF
TAP_DRIVE_CIB,R22C114,#DDDDDD
CIB_EBR,R22C115,#FF8888
MIB_EBR1,R22C115,#FF88FF
CIB_EBR,R22C116,#FF8888
MIB_EBR2,R22C116,#FF88FF
CIB_EBR,R22C117,#FF8888
MIB_EBR3,R22C117,#FF88FF
CIB_EBR,R22C118,#FF8888
MIB_EBR4,R22C118,#FF88FF
CIB_EBR,R22C119,#FF8888
MIB_EBR5,R22C119,#FF88FF
CIB_EBR,R22C120,#FF8888
MIB_EBR6,R22C120,#FF88FF
CIB_EBR,R22C121,#FF8888
MIB_EBR7,R22C121,#FF88FF
CIB_EBR,R22C122,#FF8888
MIB_EBR8,R22C122,#FF88FF
CIB_EBR,R22C123,#FF8888
DUMMY_TILE_6,R22C123,#FFFFFF
CIB_EBR,R22C124,#FF8888
DUMMY_TILE_6,R22C124,#FFFFFF
CIB_LR_S,R22C125,#FF8888
DUMMY_TILE_S,R22C125,#FFFFFF
MIB_CIB_LRC_A,R22C126,#888888
MIB_CIB_LR_A,R22C126,#888888
PICL0,R23C0,#88FFFF
CIB_LR,R23C1,#FF8888
TAP_DRIVE,R23C13,#DDDDDD
TAP_DRIVE,R23C31,#DDDDDD
TAP_DRIVE,R23C58,#DDDDDD
TAP_DRIVE,R23C78,#DDDDDD
TAP_DRIVE,R23C96,#DDDDDD
TAP_DRIVE,R23C114,#DDDDDD
CIB_LR,R23C125,#FF8888
PICR0,R23C126,#88FFFF
PICL1,R24C0,#88FFFF
CIB_LR,R24C1,#FF8888
TAP_DRIVE,R24C13,#DDDDDD
TAP_DRIVE,R24C31,#DDDDDD
TAP_DRIVE,R24C58,#DDDDDD
TAP_DRIVE,R24C78,#DDDDDD
TAP_DRIVE,R24C96,#DDDDDD
TAP_DRIVE,R24C114,#DDDDDD
CIB_LR,R24C125,#FF8888
PICR1,R24C126,#88FFFF
PICL2,R25C0,#88FFFF
CIB_LR,R25C1,#FF8888
TAP_DRIVE,R25C13,#DDDDDD
TAP_DRIVE,R25C31,#DDDDDD
TAP_DRIVE,R25C58,#DDDDDD
TAP_DRIVE,R25C78,#DDDDDD
TAP_DRIVE,R25C96,#DDDDDD
TAP_DRIVE,R25C114,#DDDDDD
CIB_LR,R25C125,#FF8888
PICR2,R25C126,#88FFFF
PICL0,R26C0,#88FFFF
CIB_LR,R26C1,#FF8888
TAP_DRIVE,R26C13,#DDDDDD
TAP_DRIVE,R26C31,#DDDDDD
TAP_DRIVE,R26C58,#DDDDDD
TAP_DRIVE,R26C78,#DDDDDD
TAP_DRIVE,R26C96,#DDDDDD
